client_id,age,job,marital,education,credit_default,mortgage
23879,32,admin_,single,university_degree,,
23880,31,technician,divorced,university_degree,,
23881,46,technician,married,,,
23882,34,admin_,married,high_school,,
23883,34,admin_,married,high_school,,
23884,43,technician,married,high_school,,
23885,45,admin_,married,high_school,,
23886,32,admin_,single,university_degree,,
23887,41,technician,married,professional_course,,
23888,54,services,married,high_school,,
23889,41,technician,married,professional_course,,
23890,41,technician,married,high_school,,
23891,42,admin_,divorced,university_degree,,
23892,41,housemaid,married,basic_4y,,
23893,45,management,married,university_degree,,
23894,37,admin_,married,university_degree,,
23895,44,admin_,married,high_school,,
23896,49,services,married,,,
23897,32,technician,single,high_school,,
23898,29,admin_,single,university_degree,,
23899,39,technician,married,university_degree,,
23900,29,admin_,single,university_degree,,
23901,50,management,married,university_degree,,
23902,45,blue-collar,married,basic_9y,,
23903,39,technician,married,university_degree,,
23904,31,technician,single,professional_course,,
23905,32,admin_,married,university_degree,,
23906,54,services,married,high_school,,
23907,38,technician,single,university_degree,,
23908,33,admin_,single,university_degree,,
23909,51,unknown,married,,,
23910,32,entrepreneur,married,university_degree,,
23911,33,technician,single,professional_course,,
23912,50,admin_,married,basic_9y,,
23913,38,technician,divorced,professional_course,,
23914,35,admin_,married,university_degree,,
23915,31,admin_,single,university_degree,,
23916,34,admin_,married,university_degree,,
23917,41,management,married,university_degree,,
23918,41,technician,married,high_school,,
23919,33,unemployed,married,university_degree,,
23920,45,technician,divorced,professional_course,,
23921,33,technician,married,professional_course,,
23922,32,admin_,single,university_degree,,
23923,44,technician,single,professional_course,,
23924,43,technician,married,high_school,,
23925,33,unemployed,married,university_degree,,
23926,30,admin_,divorced,university_degree,,
23927,53,self-employed,married,university_degree,,
23928,38,admin_,married,university_degree,,
23929,33,admin_,single,university_degree,,
23930,30,admin_,divorced,university_degree,,
23931,53,self-employed,married,university_degree,,
23932,55,blue-collar,married,basic_4y,,
23933,53,self-employed,married,university_degree,,
23934,40,self-employed,married,university_degree,,
23935,40,admin_,divorced,professional_course,,
23936,29,technician,single,university_degree,,
23937,60,admin_,married,basic_9y,,
23938,50,admin_,single,university_degree,,
23939,49,blue-collar,married,basic_4y,,
23940,31,admin_,married,university_degree,,
23941,59,retired,married,basic_4y,,
23942,39,technician,married,university_degree,,
23943,59,retired,married,basic_4y,,
23944,33,technician,married,professional_course,,
23945,58,admin_,married,university_degree,,
23946,30,technician,single,high_school,,
23947,38,admin_,married,university_degree,,
23948,35,technician,married,high_school,,
23949,32,management,single,university_degree,,
23950,33,unemployed,single,university_degree,,
23951,35,technician,divorced,professional_course,,
23952,48,services,married,high_school,,
23953,32,admin_,married,university_degree,,
23954,35,technician,married,high_school,,
23955,35,technician,married,high_school,,
23956,51,unknown,married,,,
23957,29,admin_,single,university_degree,,
23958,47,admin_,married,university_degree,,
23959,51,admin_,divorced,university_degree,,
23960,34,technician,married,university_degree,,
23961,29,technician,married,professional_course,,
23962,35,management,married,university_degree,,
23963,30,admin_,divorced,university_degree,,
23964,51,admin_,divorced,university_degree,,
23965,52,blue-collar,married,basic_9y,,
23966,29,admin_,single,university_degree,,
23967,60,admin_,married,basic_9y,,
23968,45,admin_,married,university_degree,,
23969,38,admin_,married,university_degree,,
23970,53,management,married,university_degree,,
23971,53,management,married,university_degree,,
23972,33,unemployed,married,university_degree,,
23973,33,admin_,single,university_degree,,
23974,35,technician,divorced,high_school,,
23975,50,admin_,married,basic_9y,,
23976,31,admin_,married,university_degree,,
23977,38,technician,divorced,professional_course,,
23978,41,admin_,married,university_degree,,
23979,33,admin_,married,university_degree,,
23980,41,admin_,married,university_degree,,
23981,48,blue-collar,married,basic_4y,,
23982,45,technician,married,professional_course,,
23983,33,admin_,married,university_degree,,
23984,39,housemaid,married,basic_4y,,
23985,45,technician,married,professional_course,,
23986,58,retired,married,basic_4y,,
23987,45,technician,married,professional_course,,
23988,41,admin_,married,university_degree,,
23989,31,technician,single,professional_course,,
23990,59,retired,married,,,
23991,51,self-employed,married,high_school,,
23992,41,admin_,married,university_degree,,
23993,60,admin_,married,university_degree,,
23994,59,retired,married,,,
23995,58,retired,married,basic_4y,,
23996,55,technician,married,professional_course,,
23997,44,admin_,married,high_school,,
23998,42,admin_,married,high_school,,
23999,39,blue-collar,married,basic_9y,,
24000,56,unknown,married,,,
24001,30,entrepreneur,married,university_degree,,
24002,43,technician,single,professional_course,,
24003,27,self-employed,single,university_degree,,
24004,46,admin_,divorced,high_school,,
24005,42,self-employed,married,basic_4y,,
24006,52,technician,married,professional_course,,
24007,35,management,married,university_degree,,
24008,35,entrepreneur,married,university_degree,,
24009,48,admin_,married,high_school,,
24010,41,technician,divorced,professional_course,,
24011,30,admin_,single,university_degree,,
24012,39,technician,divorced,university_degree,,
24013,38,blue-collar,single,,,
24014,44,admin_,divorced,high_school,,
24015,59,admin_,married,university_degree,,
24016,33,housemaid,married,high_school,,
24017,32,admin_,married,high_school,,
24018,59,blue-collar,married,professional_course,,
24019,40,services,married,high_school,,
24020,35,blue-collar,married,basic_9y,,
24021,56,blue-collar,married,,,
24022,27,student,single,high_school,,
24023,41,admin_,single,high_school,,
24024,30,technician,single,university_degree,,
24025,36,technician,married,high_school,,
24026,56,technician,married,professional_course,,
24027,43,self-employed,married,high_school,,
24028,48,admin_,married,university_degree,,
24029,37,admin_,single,high_school,,
24030,36,services,married,high_school,,
24031,25,services,single,high_school,,
24032,39,technician,married,professional_course,,
24033,39,blue-collar,married,basic_9y,,
24034,58,retired,married,university_degree,,
24035,38,admin_,married,high_school,,
24036,26,entrepreneur,married,basic_9y,,
24037,46,admin_,divorced,university_degree,,
24038,29,technician,single,professional_course,,
24039,32,admin_,married,university_degree,,
24040,31,admin_,married,university_degree,,
24041,49,admin_,single,university_degree,,
24042,26,admin_,single,university_degree,,
24043,27,blue-collar,single,professional_course,,
24044,31,admin_,single,university_degree,,
24045,43,blue-collar,married,basic_9y,,
24046,45,technician,divorced,high_school,,
24047,31,blue-collar,married,basic_6y,,
24048,34,admin_,single,university_degree,,
24049,27,admin_,single,university_degree,,
24050,33,entrepreneur,married,university_degree,,
24051,33,technician,married,professional_course,,
24052,49,blue-collar,married,basic_6y,,
24053,30,admin_,married,university_degree,,
24054,33,admin_,married,university_degree,,
24055,34,blue-collar,single,high_school,,
24056,36,self-employed,single,university_degree,,
24057,56,technician,married,high_school,,
24058,31,technician,single,university_degree,,
24059,34,blue-collar,divorced,high_school,,
24060,58,admin_,divorced,high_school,,
24061,38,entrepreneur,married,basic_4y,,
24062,42,management,married,university_degree,,
24063,33,admin_,married,university_degree,,
24064,31,admin_,married,university_degree,,
24065,33,admin_,married,university_degree,,
24066,30,admin_,married,university_degree,,
24067,25,admin_,single,university_degree,,
24068,32,technician,married,professional_course,,
24069,32,management,married,university_degree,,
24070,57,retired,divorced,university_degree,,
24071,48,admin_,married,high_school,,
24072,30,blue-collar,married,basic_9y,,
24073,50,entrepreneur,married,university_degree,,
24074,30,technician,married,professional_course,,
24075,45,unknown,married,,,
24076,36,admin_,married,university_degree,,
24077,57,admin_,divorced,university_degree,,
24078,25,management,married,university_degree,,
24079,39,management,married,university_degree,,
24080,27,self-employed,married,professional_course,,
24081,33,blue-collar,married,basic_9y,,
24082,47,admin_,married,university_degree,,
24083,41,admin_,single,high_school,,
24084,30,admin_,married,high_school,,
24085,29,technician,married,university_degree,,
24086,32,admin_,married,university_degree,,
24087,31,blue-collar,married,basic_9y,,
24088,29,admin_,married,basic_9y,,
24089,43,retired,married,high_school,,
24090,32,admin_,single,university_degree,,
24091,33,technician,single,professional_course,,
24092,27,student,single,university_degree,,
24093,24,management,single,university_degree,,
24094,47,student,single,,,
24095,46,technician,married,professional_course,,
24096,58,retired,divorced,basic_9y,,
24097,47,management,divorced,university_degree,,
24098,43,services,married,basic_6y,,
24099,57,admin_,divorced,university_degree,,
24100,32,unemployed,married,professional_course,,
24101,33,services,married,high_school,,
24102,36,admin_,married,high_school,,
24103,58,management,divorced,university_degree,,
24104,53,technician,divorced,professional_course,,
24105,37,housemaid,married,university_degree,,
24106,48,admin_,married,high_school,,
24107,46,blue-collar,married,professional_course,,
24108,37,admin_,married,university_degree,,
24109,33,admin_,single,university_degree,,
24110,18,student,single,high_school,,
24111,33,self-employed,single,university_degree,,
24112,27,student,single,professional_course,,
24113,29,self-employed,married,university_degree,,
24114,50,admin_,single,basic_9y,,
24115,42,admin_,married,professional_course,,
24116,40,blue-collar,married,basic_9y,,
24117,39,admin_,single,high_school,,
24118,37,admin_,divorced,university_degree,,
24119,35,technician,single,professional_course,,
24120,35,management,married,university_degree,,
24121,34,management,married,university_degree,,
24122,57,management,married,university_degree,,
24123,34,technician,single,,,
24124,42,technician,divorced,professional_course,,
24125,42,technician,married,professional_course,,
24126,56,services,married,high_school,,
24127,56,services,married,high_school,,
24128,40,admin_,married,high_school,,
24129,52,technician,divorced,university_degree,,
24130,50,self-employed,married,university_degree,,
24131,42,management,married,university_degree,,
24132,55,blue-collar,divorced,basic_4y,,
24133,41,blue-collar,married,basic_9y,,
24134,48,self-employed,divorced,high_school,,
24135,34,admin_,single,high_school,,
24136,48,services,married,,,
24137,57,blue-collar,divorced,basic_9y,,
24138,32,management,single,university_degree,,
24139,44,management,married,university_degree,,
24140,51,technician,married,,,
24141,35,admin_,single,high_school,,
24142,44,management,married,high_school,,
24143,52,admin_,married,university_degree,,
24144,49,blue-collar,married,high_school,,
24145,49,blue-collar,married,high_school,,
24146,41,entrepreneur,married,university_degree,,
24147,52,retired,married,university_degree,,
24148,42,services,married,high_school,,
24149,35,management,married,university_degree,,
24150,54,management,married,university_degree,,
24151,35,management,married,university_degree,,
24152,40,admin_,married,university_degree,,
24153,51,technician,divorced,high_school,,
24154,58,admin_,divorced,university_degree,,
24155,37,admin_,single,university_degree,,
24156,41,blue-collar,married,basic_9y,,
24157,44,retired,single,basic_9y,,
24158,40,technician,married,professional_course,,
24159,45,unemployed,married,basic_9y,,
24160,36,unemployed,divorced,high_school,,
24161,36,unemployed,divorced,high_school,,
24162,36,unemployed,divorced,high_school,,
24163,36,unemployed,divorced,high_school,,
24164,38,technician,married,professional_course,,
24165,38,technician,married,professional_course,,
24166,50,entrepreneur,married,university_degree,,
24167,46,management,married,university_degree,,
24168,41,admin_,married,high_school,,
24169,41,admin_,married,high_school,,
24170,40,blue-collar,married,basic_9y,,
24171,57,admin_,married,university_degree,,
24172,46,management,divorced,university_degree,,
24173,50,blue-collar,married,basic_6y,,
24174,34,admin_,married,university_degree,,
24175,46,management,married,university_degree,,
24176,35,unemployed,married,basic_4y,,
24177,43,services,married,high_school,,
24178,54,technician,married,professional_course,,
24179,52,admin_,married,basic_4y,,
24180,46,admin_,married,high_school,,
24181,42,management,married,university_degree,,
24182,37,admin_,single,high_school,,
24183,42,management,married,university_degree,,
24184,37,admin_,single,high_school,,
24185,51,blue-collar,married,high_school,,
24186,50,self-employed,married,university_degree,,
24187,54,admin_,married,university_degree,,
24188,43,services,married,basic_4y,,
24189,43,services,married,basic_4y,,
24190,31,technician,single,university_degree,,
24191,47,services,divorced,high_school,,
24192,38,blue-collar,married,,,
24193,55,blue-collar,married,basic_9y,,
24194,55,admin_,single,university_degree,,
24195,44,management,married,high_school,,
24196,39,admin_,married,university_degree,,
24197,38,blue-collar,married,,,
24198,39,self-employed,married,university_degree,,
24199,40,management,married,basic_6y,,
24200,55,admin_,single,university_degree,,
24201,53,unemployed,married,university_degree,,
24202,42,management,married,university_degree,,
24203,53,unemployed,married,university_degree,,
24204,51,blue-collar,married,high_school,,
24205,49,admin_,married,basic_9y,,
24206,41,management,married,university_degree,,
24207,48,blue-collar,divorced,professional_course,,
24208,41,management,married,university_degree,,
24209,55,management,married,university_degree,,
24210,45,self-employed,divorced,university_degree,,
24211,55,blue-collar,married,basic_9y,,
24212,49,blue-collar,divorced,high_school,,
24213,55,blue-collar,married,basic_9y,,
24214,48,blue-collar,divorced,professional_course,,
24215,52,management,divorced,university_degree,,
24216,55,admin_,divorced,university_degree,,
24217,38,technician,married,basic_9y,,
24218,39,management,single,basic_9y,,
24219,39,management,single,basic_9y,,
24220,33,blue-collar,single,basic_9y,,
24221,40,entrepreneur,divorced,university_degree,,
24222,52,services,married,high_school,,
24223,41,admin_,divorced,university_degree,,
24224,48,admin_,single,university_degree,,
24225,40,entrepreneur,divorced,university_degree,,
24226,39,unemployed,married,basic_9y,,
24227,29,self-employed,single,university_degree,,
24228,39,unemployed,married,basic_9y,,
24229,51,entrepreneur,married,university_degree,,
24230,51,entrepreneur,married,university_degree,,
24231,41,admin_,divorced,university_degree,,
24232,38,technician,single,professional_course,,
24233,41,technician,single,professional_course,,
24234,30,services,married,university_degree,,
24235,32,unknown,single,basic_9y,,
24236,31,services,divorced,high_school,,
24237,35,admin_,divorced,high_school,,
24238,54,admin_,married,basic_9y,,
24239,35,self-employed,married,university_degree,,
24240,42,entrepreneur,married,basic_4y,,
24241,58,management,married,,,
24242,55,blue-collar,married,basic_4y,,
24243,43,management,married,university_degree,,
24244,37,technician,married,professional_course,,
24245,54,admin_,married,basic_9y,,
24246,43,management,married,university_degree,,
24247,55,retired,married,professional_course,,
24248,36,management,married,university_degree,,
24249,48,admin_,divorced,high_school,,
24250,39,housemaid,married,basic_9y,,
24251,36,technician,married,high_school,,
24252,40,blue-collar,married,basic_9y,,
24253,47,retired,married,basic_4y,,
24254,34,admin_,single,university_degree,,
24255,36,technician,married,high_school,,
24256,36,entrepreneur,divorced,university_degree,,
24257,42,housemaid,married,university_degree,,
24258,42,housemaid,married,university_degree,,
24259,39,unemployed,married,professional_course,,
24260,36,entrepreneur,divorced,university_degree,,
24261,31,services,single,high_school,,
24262,50,blue-collar,married,basic_6y,,
24263,39,blue-collar,married,basic_9y,,
24264,48,management,married,university_degree,,
24265,35,admin_,married,university_degree,,
24266,45,admin_,married,high_school,,
24267,39,admin_,married,university_degree,,
24268,54,retired,married,professional_course,,
24269,45,admin_,married,high_school,,
24270,45,admin_,married,high_school,,
24271,37,entrepreneur,married,university_degree,,
24272,39,housemaid,married,basic_9y,,
24273,57,retired,married,basic_4y,,
24274,50,admin_,married,university_degree,,
24275,49,technician,married,professional_course,,
24276,46,blue-collar,married,basic_9y,,
24277,40,admin_,married,university_degree,,
24278,45,admin_,married,high_school,,
24279,42,technician,married,professional_course,,
24280,30,services,single,high_school,,
24281,42,technician,married,professional_course,,
24282,42,technician,married,professional_course,,
24283,42,technician,married,professional_course,,
24284,44,admin_,single,university_degree,,
24285,46,unemployed,married,university_degree,,
24286,51,management,married,basic_4y,,
24287,42,blue-collar,married,basic_4y,,
24288,45,admin_,married,basic_9y,,
24289,38,admin_,married,basic_9y,,
24290,38,management,married,university_degree,,
24291,49,entrepreneur,married,university_degree,,
24292,40,blue-collar,married,professional_course,,
24293,49,entrepreneur,married,university_degree,,
24294,50,technician,married,high_school,,
24295,41,technician,single,professional_course,,
24296,53,blue-collar,married,basic_4y,,
24297,48,admin_,single,university_degree,,
24298,51,blue-collar,married,basic_4y,,
24299,42,entrepreneur,married,high_school,,
24300,39,admin_,married,university_degree,,
24301,46,technician,married,professional_course,,
24302,48,admin_,divorced,high_school,,
24303,46,technician,married,professional_course,,
24304,54,services,married,high_school,,
24305,31,self-employed,single,university_degree,,
24306,54,services,married,high_school,,
24307,44,unemployed,married,basic_9y,,
24308,51,management,married,university_degree,,
24309,45,management,married,university_degree,,
24310,31,services,divorced,high_school,,
24311,55,management,married,basic_4y,,
24312,54,management,married,university_degree,,
24313,46,blue-collar,married,basic_9y,,
24314,53,self-employed,divorced,university_degree,,
24315,38,technician,married,basic_9y,,
24316,42,technician,married,professional_course,,
24317,54,management,married,university_degree,,
24318,41,unemployed,married,basic_4y,,
24319,35,management,single,university_degree,,
24320,46,technician,married,professional_course,,
24321,45,technician,married,university_degree,,
24322,36,blue-collar,married,basic_4y,,
24323,46,technician,married,professional_course,,
24324,51,admin_,married,high_school,,
24325,40,blue-collar,married,basic_9y,,
24326,47,management,married,basic_9y,,
24327,40,admin_,married,university_degree,,
24328,52,management,divorced,university_degree,,
24329,47,management,married,basic_9y,,
24330,45,services,divorced,high_school,,
24331,46,management,married,basic_6y,,
24332,34,unemployed,married,university_degree,,
24333,37,technician,single,professional_course,,
24334,36,entrepreneur,married,high_school,,
24335,36,entrepreneur,married,high_school,,
24336,49,technician,married,professional_course,,
24337,52,management,divorced,university_degree,,
24338,52,management,divorced,university_degree,,
24339,56,management,married,university_degree,,
24340,53,self-employed,married,basic_9y,,
24341,53,self-employed,married,basic_9y,,
24342,40,management,married,university_degree,,
24343,39,admin_,married,,,
24344,54,entrepreneur,married,basic_4y,,
24345,43,management,married,university_degree,,
24346,58,retired,married,high_school,,
24347,58,retired,married,high_school,,
24348,31,blue-collar,married,basic_9y,,
24349,30,services,single,high_school,,
24350,37,admin_,married,university_degree,,
24351,58,entrepreneur,married,basic_4y,,
24352,47,admin_,married,university_degree,,
24353,47,admin_,married,university_degree,,
24354,38,blue-collar,married,basic_4y,,
24355,38,blue-collar,married,basic_4y,,
24356,38,blue-collar,married,basic_4y,,
24357,35,entrepreneur,single,basic_9y,,
24358,56,management,married,professional_course,,
24359,37,admin_,married,high_school,,
24360,44,services,divorced,high_school,,
24361,52,entrepreneur,married,basic_9y,,
24362,52,entrepreneur,married,basic_9y,,
24363,43,technician,married,professional_course,,
24364,43,technician,married,professional_course,,
24365,45,services,divorced,high_school,,
24366,45,services,divorced,high_school,,
24367,51,management,married,,,
24368,37,services,married,basic_6y,,
24369,35,admin_,divorced,high_school,,
24370,55,blue-collar,married,basic_4y,,
24371,54,admin_,married,basic_9y,,
24372,42,technician,married,high_school,,
24373,39,admin_,married,,,
24374,31,blue-collar,married,basic_9y,,
24375,52,management,divorced,university_degree,,
24376,39,blue-collar,divorced,high_school,,
24377,36,entrepreneur,married,high_school,,
24378,58,entrepreneur,married,basic_4y,,
24379,42,admin_,married,high_school,,
24380,52,management,married,university_degree,,
24381,40,admin_,married,university_degree,,
24382,43,blue-collar,single,basic_4y,,
24383,52,management,married,university_degree,,
24384,42,self-employed,single,university_degree,,
24385,42,admin_,married,,,
24386,50,blue-collar,married,basic_9y,,
24387,33,technician,single,university_degree,,
24388,41,blue-collar,married,high_school,,
24389,50,blue-collar,married,basic_9y,,
24390,50,blue-collar,married,basic_9y,,
24391,45,management,married,basic_9y,,
24392,37,unemployed,married,high_school,,
24393,42,admin_,married,,,
24394,35,blue-collar,married,professional_course,,
24395,43,management,married,university_degree,,
24396,57,management,married,university_degree,,
24397,50,entrepreneur,married,university_degree,,
24398,50,entrepreneur,married,university_degree,,
24399,32,admin_,single,university_degree,,
24400,34,entrepreneur,married,university_degree,,
24401,30,services,single,high_school,,
24402,45,blue-collar,married,basic_6y,,
24403,50,blue-collar,married,basic_9y,,
24404,45,blue-collar,divorced,basic_9y,,
24405,36,unemployed,married,basic_9y,,
24406,54,technician,married,university_degree,,
24407,46,management,divorced,university_degree,,
24408,32,blue-collar,married,basic_9y,,
24409,39,blue-collar,married,professional_course,,
24410,36,self-employed,single,university_degree,,
24411,47,admin_,divorced,professional_course,,
24412,31,admin_,single,high_school,,
24413,46,admin_,divorced,high_school,,
24414,54,admin_,married,basic_9y,,
24415,45,entrepreneur,married,high_school,,
24416,39,management,married,university_degree,,
24417,39,management,married,university_degree,,
24418,36,management,married,university_degree,,
24419,50,technician,married,professional_course,,
24420,49,management,married,university_degree,,
24421,52,admin_,divorced,high_school,,
24422,36,admin_,married,high_school,,
24423,46,admin_,married,high_school,,
24424,46,admin_,married,high_school,,
24425,33,blue-collar,married,basic_9y,,
24426,36,blue-collar,married,basic_9y,,
24427,46,technician,married,professional_course,,
24428,43,blue-collar,married,high_school,,
24429,56,management,married,university_degree,,
24430,38,admin_,single,basic_9y,,
24431,36,technician,married,professional_course,,
24432,33,blue-collar,single,basic_9y,,
24433,46,admin_,married,high_school,,
24434,40,blue-collar,married,basic_9y,,
24435,42,technician,married,professional_course,,
24436,46,admin_,married,high_school,,
24437,40,entrepreneur,divorced,university_degree,,
24438,53,services,married,high_school,,
24439,53,services,married,high_school,,
24440,34,blue-collar,married,basic_4y,,
24441,34,blue-collar,married,basic_4y,,
24442,57,admin_,married,university_degree,,
24443,47,retired,married,high_school,,
24444,32,admin_,single,high_school,,
24445,42,admin_,single,high_school,,
24446,42,admin_,single,high_school,,
24447,40,blue-collar,married,basic_9y,,
24448,37,admin_,married,university_degree,,
24449,32,technician,married,university_degree,,
24450,38,entrepreneur,married,high_school,,
24451,58,management,divorced,university_degree,,
24452,40,admin_,single,high_school,,
24453,54,admin_,married,high_school,,
24454,40,admin_,single,high_school,,
24455,38,technician,single,professional_course,,
24456,40,admin_,single,high_school,,
24457,29,admin_,married,university_degree,,
24458,42,admin_,married,high_school,,
24459,46,admin_,married,university_degree,,
24460,54,retired,divorced,professional_course,,
24461,50,entrepreneur,married,university_degree,,
24462,53,technician,married,university_degree,,
24463,42,admin_,married,university_degree,,
24464,40,blue-collar,married,basic_6y,,
24465,42,admin_,married,university_degree,,
24466,42,admin_,married,high_school,,
24467,38,technician,married,professional_course,,
24468,42,admin_,married,university_degree,,
24469,31,technician,single,university_degree,,
24470,37,management,divorced,,,
24471,36,blue-collar,married,basic_9y,,
24472,38,blue-collar,married,basic_4y,,
24473,46,admin_,married,university_degree,,
24474,44,services,divorced,high_school,,
24475,48,services,divorced,high_school,,
24476,44,management,married,university_degree,,
24477,33,management,married,university_degree,,
24478,33,admin_,divorced,university_degree,,
24479,57,technician,married,professional_course,,
24480,32,blue-collar,married,high_school,,
24481,47,admin_,divorced,university_degree,,
24482,36,self-employed,single,university_degree,,
24483,47,management,married,university_degree,,
24484,53,blue-collar,married,basic_9y,,
24485,55,technician,single,professional_course,,
24486,38,technician,married,professional_course,,
24487,36,unemployed,divorced,high_school,,
24488,32,blue-collar,married,high_school,,
24489,42,blue-collar,divorced,basic_9y,,
24490,32,admin_,divorced,high_school,,
24491,29,admin_,married,high_school,,
24492,55,blue-collar,married,basic_9y,,
24493,29,admin_,married,high_school,,
24494,29,admin_,single,university_degree,,
24495,45,unemployed,married,basic_9y,,
24496,33,blue-collar,married,basic_9y,,
24497,48,services,married,basic_4y,,
24498,29,self-employed,single,university_degree,,
24499,31,self-employed,single,university_degree,,
24500,52,self-employed,married,university_degree,,
24501,52,entrepreneur,single,university_degree,,
24502,35,blue-collar,married,high_school,,
24503,48,management,married,,,
24504,39,unemployed,married,professional_course,,
24505,46,admin_,married,high_school,,
24506,43,admin_,married,university_degree,,
24507,46,self-employed,married,university_degree,,
24508,41,admin_,married,high_school,,
24509,31,management,married,university_degree,,
24510,53,housemaid,married,university_degree,,
24511,44,technician,single,university_degree,,
24512,47,management,divorced,university_degree,,
24513,31,management,married,university_degree,,
24514,32,services,married,basic_4y,,
24515,32,services,married,basic_4y,,
24516,39,blue-collar,single,basic_9y,,
24517,44,admin_,single,high_school,,
24518,38,management,divorced,university_degree,,
24519,31,technician,single,high_school,,
24520,30,admin_,divorced,university_degree,,
24521,35,self-employed,single,professional_course,,
24522,35,management,married,university_degree,,
24523,29,blue-collar,married,basic_4y,,
24524,32,management,married,high_school,,
24525,39,unemployed,married,university_degree,,
24526,52,services,divorced,high_school,,
24527,53,retired,married,basic_4y,,
24528,39,admin_,married,high_school,,
24529,32,self-employed,single,high_school,,
24530,46,entrepreneur,married,university_degree,,
24531,48,entrepreneur,married,university_degree,,
24532,35,technician,married,professional_course,,
24533,40,blue-collar,married,basic_4y,,
24534,52,services,divorced,high_school,,
24535,31,self-employed,single,university_degree,,
24536,35,management,married,basic_9y,,
24537,48,technician,married,,,
24538,34,admin_,married,high_school,,
24539,34,admin_,married,high_school,,
24540,31,self-employed,married,university_degree,,
24541,54,housemaid,single,basic_9y,,
24542,31,self-employed,married,university_degree,,
24543,56,services,married,high_school,,
24544,34,admin_,married,high_school,,
24545,31,self-employed,married,university_degree,,
24546,45,admin_,married,high_school,,
24547,55,admin_,married,high_school,,
24548,48,technician,married,professional_course,,
24549,48,technician,married,professional_course,,
24550,45,management,married,university_degree,,
24551,55,admin_,married,high_school,,
24552,32,management,single,university_degree,,
24553,50,blue-collar,married,basic_6y,,
24554,39,technician,married,professional_course,,
24555,55,admin_,divorced,high_school,,
24556,55,services,married,high_school,,
24557,40,technician,single,basic_9y,,
24558,40,technician,single,basic_9y,,
24559,39,blue-collar,married,basic_9y,,
24560,39,services,married,professional_course,,
24561,36,admin_,married,high_school,,
24562,53,technician,married,university_degree,,
24563,42,admin_,married,university_degree,,
24564,42,admin_,divorced,university_degree,,
24565,46,entrepreneur,married,basic_4y,,
24566,30,admin_,single,university_degree,,
24567,46,self-employed,married,basic_9y,,
24568,35,admin_,married,university_degree,,
24569,35,admin_,married,university_degree,,
24570,36,services,married,high_school,,
24571,35,blue-collar,divorced,high_school,,
24572,30,blue-collar,single,basic_9y,,
24573,46,self-employed,married,basic_9y,,
24574,42,housemaid,married,university_degree,,
24575,32,blue-collar,single,university_degree,,
24576,42,technician,married,basic_9y,,
24577,34,self-employed,married,university_degree,,
24578,46,self-employed,married,basic_9y,,
24579,37,entrepreneur,married,university_degree,,
24580,46,technician,married,high_school,,
24581,39,management,single,basic_9y,,
24582,38,entrepreneur,married,basic_9y,,
24583,34,entrepreneur,married,basic_6y,,
24584,46,technician,married,high_school,,
24585,42,admin_,divorced,high_school,,
24586,42,admin_,divorced,high_school,,
24587,38,entrepreneur,married,basic_9y,,
24588,44,retired,divorced,professional_course,,
24589,42,admin_,married,university_degree,,
24590,52,management,married,university_degree,,
24591,32,admin_,single,high_school,,
24592,35,entrepreneur,married,high_school,,
24593,43,admin_,divorced,high_school,,
24594,31,technician,single,university_degree,,
24595,58,self-employed,married,university_degree,,
24596,37,services,single,basic_9y,,
24597,51,admin_,married,high_school,,
24598,40,admin_,single,high_school,,
24599,31,services,single,high_school,,
24600,42,admin_,divorced,high_school,,
24601,34,entrepreneur,single,university_degree,,
24602,35,blue-collar,married,basic_9y,,
24603,49,management,married,high_school,,
24604,41,technician,married,basic_6y,,
24605,48,entrepreneur,married,university_degree,,
24606,46,entrepreneur,married,university_degree,,
24607,44,entrepreneur,married,professional_course,,
24608,50,technician,married,basic_9y,,
24609,50,admin_,divorced,university_degree,,
24610,40,blue-collar,married,basic_4y,,
24611,34,unemployed,married,high_school,,
24612,31,admin_,married,high_school,,
24613,32,blue-collar,married,basic_9y,,
24614,34,services,single,high_school,,
24615,33,technician,single,university_degree,,
24616,32,blue-collar,single,university_degree,,
24617,39,services,married,professional_course,,
24618,38,admin_,married,basic_6y,,
24619,40,entrepreneur,divorced,university_degree,,
24620,36,technician,single,professional_course,,
24621,31,housemaid,married,high_school,,
24622,46,entrepreneur,married,basic_4y,,
24623,36,services,married,high_school,,
24624,33,blue-collar,married,basic_9y,,
24625,53,blue-collar,married,professional_course,,
24626,43,services,married,high_school,,
24627,46,blue-collar,married,basic_9y,,
24628,37,entrepreneur,married,university_degree,,
24629,38,management,married,university_degree,,
24630,57,blue-collar,divorced,basic_9y,,
24631,42,admin_,married,university_degree,,
24632,51,blue-collar,married,basic_4y,,
24633,53,blue-collar,married,basic_4y,,
24634,43,management,divorced,high_school,,
24635,43,management,married,university_degree,,
24636,35,management,married,professional_course,,
24637,35,management,married,university_degree,,
24638,40,entrepreneur,married,basic_9y,,
24639,37,management,married,university_degree,,
24640,43,admin_,single,university_degree,,
24641,36,admin_,married,university_degree,,
24642,49,admin_,married,university_degree,,
24643,42,technician,married,professional_course,,
24644,57,retired,married,university_degree,,
24645,38,admin_,single,basic_9y,,
24646,55,technician,single,professional_course,,
24647,41,admin_,divorced,university_degree,,
24648,55,technician,single,professional_course,,
24649,51,technician,married,high_school,,
